"data_referencia","account","icp_score","tipo_lead","pais","leads","emails_unicos","mqls","sals","ultimo_horario_conversao","meta_leads_diaria","meta_mql_diaria","meta_sal_diaria","taxa_lead_mql_pct","taxa_mql_sal_pct","leads_mtd","mqls_mtd","leads_vs_meta_mtd_pct"
2018-11-26,Brasil,B,MQL,Unknown,6,6,2,1,20:32:48,40.1000000000000000,6.2666666666666667,3.2333333333333333,0.33333333333333333333,0.50000000000000000000,172,64,0.06926546391752577320
2018-11-26,Brasil,B,MQL,Unknown,6,6,2,1,20:32:48,21.6333333333333333,0.80000000000000000000,0.30000000000000000000,0.33333333333333333333,0.50000000000000000000,172,64,0.06926546391752577320
2018-11-26,Brasil,B,MQL,AO,1,1,0,0,04:30:41,90.8666666666666667,25.4333333333333333,9.3666666666666667,0.00000000000000000000,,4,0,0.02577319587628865979
2018-11-26,Brasil,B,MQL,AO,1,1,0,0,04:30:41,40.1000000000000000,6.2666666666666667,3.2333333333333333,0.00000000000000000000,,4,0,0.02577319587628865979
2018-11-26,Brasil,B,MQL,AO,1,1,0,0,04:30:41,21.6333333333333333,0.80000000000000000000,0.30000000000000000000,0.00000000000000000000,,4,0,0.02577319587628865979
2018-11-26,Brasil,B,MQL,BR,65,65,29,10,20:47:05,21.6333333333333333,0.80000000000000000000,0.30000000000000000000,0.44615384615384615385,0.34482758620689655172,4152,1716,1.0289452815226011
2018-11-26,Brasil,B,MQL,BR,65,65,29,10,20:47:05,2.6000000000000000,0.43333333333333333333,0.13333333333333333333,0.44615384615384615385,0.34482758620689655172,4152,1716,1.0289452815226011
2018-11-26,Brasil,B,MQL,BR,65,65,29,10,20:47:05,40.1000000000000000,6.2666666666666667,3.2333333333333333,0.44615384615384615385,0.34482758620689655172,4152,1716,1.0289452815226011
2018-11-26,Brasil,B,MQL,Unknown,6,6,2,1,20:32:48,90.8666666666666667,25.4333333333333333,9.3666666666666667,0.33333333333333333333,0.50000000000000000000,172,64,0.06926546391752577320
2018-11-26,Brasil,C,MQL,BR,40,40,25,9,16:23:53,113.6000000000000000,33.9333333333333333,12.5000000000000000,0.62500000000000000000,0.36000000000000000000,2772,1376,0.54956383822363203807
2018-11-26,Brasil,C,MQL,BR,40,40,25,9,16:23:53,27.0333333333333333,1.0666666666666667,0.40000000000000000000,0.62500000000000000000,0.36000000000000000000,2772,1376,0.54956383822363203807
2018-11-26,Brasil,C,MQL,BR,40,40,25,9,16:23:53,50.1000000000000000,8.3333333333333333,4.3000000000000000,0.62500000000000000000,0.36000000000000000000,2772,1376,0.54956383822363203807
2018-11-26,Brasil,C,MQL,BR,40,40,25,9,16:23:53,3.2666666666666667,0.60000000000000000000,0.16666666666666666667,0.62500000000000000000,0.36000000000000000000,2772,1376,0.54956383822363203807
2018-11-26,Brasil,C,MQL,Unknown,1,1,0,0,11:59:33,50.1000000000000000,8.3333333333333333,4.3000000000000000,0.00000000000000000000,,136,48,0.04123711340206185567
2018-11-26,Brasil,C,MQL,Unknown,1,1,0,0,11:59:33,3.2666666666666667,0.60000000000000000000,0.16666666666666666667,0.00000000000000000000,,136,48,0.04123711340206185567
2018-11-26,Brasil,C,MQL,Unknown,1,1,0,0,11:59:33,27.0333333333333333,1.0666666666666667,0.40000000000000000000,0.00000000000000000000,,136,48,0.04123711340206185567
2018-11-26,Brasil,C,MQL,Unknown,1,1,0,0,11:59:33,113.6000000000000000,33.9333333333333333,12.5000000000000000,0.00000000000000000000,,136,48,0.04123711340206185567
2018-11-26,Brasil,D,HR,BR,1,1,0,0,14:06:12,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,52,0,0.01523125140352076234
2018-11-26,Brasil,D,MQL,AR,1,1,0,0,14:48:57,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,12,0,0.01288798195682526044
2018-11-26,Brasil,D,MQL,AR,1,1,0,0,14:48:57,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,12,0,0.01288798195682526044
2018-11-26,Brasil,D,MQL,CL,1,1,0,0,13:30:23,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,16,0,0.01718397594243368059
2018-11-26,Brasil,D,MQL,Unknown,13,13,0,0,16:06:37,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,552,0,0.07410589625174524755
2018-11-26,Brasil,D,MQL,AR,1,1,0,0,14:48:57,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,12,0,0.01288798195682526044
2018-11-26,Brasil,D,HR,BR,1,1,0,0,14:06:12,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,52,0,0.01523125140352076234
2018-11-26,Brasil,D,HR,BR,1,1,0,0,14:06:12,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,52,0,0.01523125140352076234
2018-11-26,Brasil,D,HR,BR,1,1,0,0,14:06:12,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,52,0,0.01523125140352076234
2018-11-26,Brasil,D,MQL,Unknown,13,13,0,0,16:06:37,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,552,0,0.07410589625174524755
2018-11-26,Brasil,D,MQL,BR,163,163,1,0,22:19:06,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00613496932515337423,0.00000000000000000000,12576,36,1.5584544335484084
2018-11-26,Brasil,D,MQL,CL,1,1,0,0,13:30:23,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,16,0,0.01718397594243368059
2018-11-26,Brasil,D,MQL,Unknown,13,13,0,0,16:06:37,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,552,0,0.07410589625174524755
2018-11-26,Brasil,D,MQL,Unknown,13,13,0,0,16:06:37,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,552,0,0.07410589625174524755
2018-11-26,Brasil,D,MQL,BR,163,163,1,0,22:19:06,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00613496932515337423,0.00000000000000000000,12576,36,1.5584544335484084
2018-11-26,Brasil,D,MQL,BR,163,163,1,0,22:19:06,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00613496932515337423,0.00000000000000000000,12576,36,1.5584544335484084
2018-11-26,Brasil,D,MQL,AO,1,1,0,0,04:55:30,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,68,0,0.01991779029691176614
2018-11-26,Brasil,D,MQL,BR,163,163,1,0,22:19:06,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00613496932515337423,0.00000000000000000000,12576,36,1.5584544335484084
2018-11-26,Brasil,D,MQL,CL,1,1,0,0,13:30:23,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,16,0,0.01718397594243368059
2018-11-26,Brasil,D,MQL,CL,1,1,0,0,13:30:23,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,16,0,0.01718397594243368059
2018-11-26,Brasil,D,MQL,AR,1,1,0,0,14:48:57,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,12,0,0.01288798195682526044
2018-11-26,Brasil,D,MQL,AO,1,1,0,0,04:55:30,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,68,0,0.01991779029691176614
2018-11-26,Brasil,D,MQL,AO,1,1,0,0,04:55:30,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,68,0,0.01991779029691176614
2018-11-26,Brasil,D,MQL,AO,1,1,0,0,04:55:30,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,68,0,0.01991779029691176614
2018-11-26,Latam,A,HR,AR,1,1,0,0,10:27:33,16.2333333333333333,0.66666666666666666667,0.26666666666666666667,0.00000000000000000000,,4,0,0.03435442313197824218
2018-11-26,Latam,A,HR,AR,1,1,0,0,10:27:33,1.9666666666666667,0.36666666666666666667,0.10000000000000000000,0.00000000000000000000,,4,0,0.03435442313197824218
2018-11-26,Latam,A,HR,AR,1,1,0,0,10:27:33,68.1666666666666667,21.2000000000000000,7.8000000000000000,0.00000000000000000000,,4,0,0.03435442313197824218
2018-11-26,Latam,A,HR,AR,1,1,0,0,10:27:33,30.0666666666666667,5.2333333333333333,2.7000000000000000,0.00000000000000000000,,4,0,0.03435442313197824218
2018-11-26,Latam,B,MQL,AR,1,1,0,0,09:10:26,2.6000000000000000,0.43333333333333333333,0.13333333333333333333,0.00000000000000000000,,196,44,0.07428744693753790176
2018-11-26,Latam,B,MQL,AR,1,1,0,0,09:10:26,21.6333333333333333,0.80000000000000000000,0.30000000000000000000,0.00000000000000000000,,196,44,0.07428744693753790176
2018-11-26,Latam,B,MQL,CO,2,2,1,1,10:23:53,40.1000000000000000,6.2666666666666667,3.2333333333333333,0.50000000000000000000,1.00000000000000000000,504,124,0.14119229045271178844
2018-11-26,Latam,B,MQL,CO,2,2,1,1,10:23:53,2.6000000000000000,0.43333333333333333333,0.13333333333333333333,0.50000000000000000000,1.00000000000000000000,504,124,0.14119229045271178844
2018-11-26,Latam,B,MQL,CO,2,2,1,1,10:23:53,21.6333333333333333,0.80000000000000000000,0.30000000000000000000,0.50000000000000000000,1.00000000000000000000,504,124,0.14119229045271178844
2018-11-26,Latam,B,MQL,CO,2,2,1,1,10:23:53,90.8666666666666667,25.4333333333333333,9.3666666666666667,0.50000000000000000000,1.00000000000000000000,504,124,0.14119229045271178844
2018-11-26,Latam,B,MQL,AR,1,1,0,0,09:10:26,90.8666666666666667,25.4333333333333333,9.3666666666666667,0.00000000000000000000,,196,44,0.07428744693753790176
2018-11-26,Latam,B,MQL,MX,3,3,2,0,14:16:51,40.1000000000000000,6.2666666666666667,3.2333333333333333,0.66666666666666666667,0.00000000000000000000,604,144,0.21620847651775486827
2018-11-26,Latam,B,MQL,MX,3,3,2,0,14:16:51,2.6000000000000000,0.43333333333333333333,0.13333333333333333333,0.66666666666666666667,0.00000000000000000000,604,144,0.21620847651775486827
2018-11-26,Latam,B,MQL,MX,3,3,2,0,14:16:51,21.6333333333333333,0.80000000000000000000,0.30000000000000000000,0.66666666666666666667,0.00000000000000000000,604,144,0.21620847651775486827
2018-11-26,Latam,B,MQL,MX,3,3,2,0,14:16:51,90.8666666666666667,25.4333333333333333,9.3666666666666667,0.66666666666666666667,0.00000000000000000000,604,144,0.21620847651775486827
2018-11-26,Latam,B,MQL,AR,1,1,0,0,09:10:26,40.1000000000000000,6.2666666666666667,3.2333333333333333,0.00000000000000000000,,196,44,0.07428744693753790176
2018-11-26,Latam,C,HR,AR,1,1,1,1,16:01:29,27.0333333333333333,1.0666666666666667,0.40000000000000000000,1.00000000000000000000,1.00000000000000000000,12,8,0.03092783505154639175
2018-11-26,Latam,C,HR,AR,1,1,1,1,16:01:29,3.2666666666666667,0.60000000000000000000,0.16666666666666666667,1.00000000000000000000,1.00000000000000000000,12,8,0.03092783505154639175
2018-11-26,Latam,C,MQL,CO,2,2,1,0,10:51:48,3.2666666666666667,0.60000000000000000000,0.16666666666666666667,0.50000000000000000000,0.00000000000000000000,336,72,0.09621993127147766323
2018-11-26,Latam,C,MQL,CO,2,2,1,0,10:51:48,113.6000000000000000,33.9333333333333333,12.5000000000000000,0.50000000000000000000,0.00000000000000000000,336,72,0.09621993127147766323
2018-11-26,Latam,C,MQL,CO,2,2,1,0,10:51:48,50.1000000000000000,8.3333333333333333,4.3000000000000000,0.50000000000000000000,0.00000000000000000000,336,72,0.09621993127147766323
2018-11-26,Latam,C,HR,CO,1,1,0,0,15:13:55,113.6000000000000000,33.9333333333333333,12.5000000000000000,0.00000000000000000000,,12,4,0.03092783505154639175
2018-11-26,Latam,C,MQL,CO,2,2,1,0,10:51:48,27.0333333333333333,1.0666666666666667,0.40000000000000000000,0.50000000000000000000,0.00000000000000000000,336,72,0.09621993127147766323
2018-11-26,Latam,C,HR,CO,1,1,0,0,15:13:55,27.0333333333333333,1.0666666666666667,0.40000000000000000000,0.00000000000000000000,,12,4,0.03092783505154639175
2018-11-26,Latam,C,HR,AR,1,1,1,1,16:01:29,50.1000000000000000,8.3333333333333333,4.3000000000000000,1.00000000000000000000,1.00000000000000000000,12,8,0.03092783505154639175
2018-11-26,Latam,C,HR,AR,1,1,1,1,16:01:29,113.6000000000000000,33.9333333333333333,12.5000000000000000,1.00000000000000000000,1.00000000000000000000,12,8,0.03092783505154639175
2018-11-26,Latam,C,HR,CO,1,1,0,0,15:13:55,50.1000000000000000,8.3333333333333333,4.3000000000000000,0.00000000000000000000,,12,4,0.03092783505154639175
2018-11-26,Latam,C,HR,CO,1,1,0,0,15:13:55,3.2666666666666667,0.60000000000000000000,0.16666666666666666667,0.00000000000000000000,,12,4,0.03092783505154639175
2018-11-26,Latam,C,HR,MX,1,1,0,0,09:27:22,27.0333333333333333,1.0666666666666667,0.40000000000000000000,0.00000000000000000000,,12,4,0.02061855670103092784
2018-11-26,Latam,C,HR,MX,1,1,0,0,09:27:22,113.6000000000000000,33.9333333333333333,12.5000000000000000,0.00000000000000000000,,12,4,0.02061855670103092784
2018-11-26,Latam,C,HR,MX,1,1,0,0,09:27:22,50.1000000000000000,8.3333333333333333,4.3000000000000000,0.00000000000000000000,,12,4,0.02061855670103092784
2018-11-26,Latam,C,HR,MX,1,1,0,0,09:27:22,3.2666666666666667,0.60000000000000000000,0.16666666666666666667,0.00000000000000000000,,12,4,0.02061855670103092784
2018-11-26,Latam,D,MQL,ES,1,1,0,0,13:01:42,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,256,0,0.04582393584648981491
2018-11-26,Latam,D,MQL,MX,6,6,0,0,14:18:43,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,1768,48,0.22785952099667060464
2018-11-26,Latam,D,MQL,MX,6,6,0,0,14:18:43,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,1768,48,0.22785952099667060464
2018-11-26,Latam,D,MQL,MX,6,6,0,0,14:18:43,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,1768,48,0.22785952099667060464
2018-11-26,Latam,D,MQL,MX,6,6,0,0,14:18:43,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,1768,48,0.22785952099667060464
2018-11-26,Latam,D,MQL,AR,2,2,0,0,11:35:23,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,860,12,0.10657369695067042290
2018-11-26,Latam,D,MQL,Unknown,1,1,0,0,14:32:58,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,800,0,0.13566296796658168888
2018-11-26,Latam,D,MQL,Unknown,1,1,0,0,14:32:58,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,800,0,0.13566296796658168888
2018-11-26,Latam,D,MQL,Unknown,1,1,0,0,14:32:58,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,800,0,0.13566296796658168888
2018-11-26,Latam,D,MQL,Unknown,1,1,0,0,14:32:58,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,800,0,0.13566296796658168888
2018-11-26,Latam,D,MQL,AR,2,2,0,0,11:35:23,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,860,12,0.10657369695067042290
2018-11-26,Latam,D,MQL,AR,2,2,0,0,11:35:23,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,860,12,0.10657369695067042290
2018-11-26,Latam,D,MQL,CO,7,7,1,0,14:21:33,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.14285714285714285714,0.00000000000000000000,1648,72,0.20422494485430797318
2018-11-26,Latam,D,MQL,UY,1,1,0,0,14:08:21,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,12,0,0.01288798195682526044
2018-11-26,Latam,D,MQL,UY,1,1,0,0,14:08:21,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,12,0,0.01288798195682526044
2018-11-26,Latam,D,MQL,UY,1,1,0,0,14:08:21,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,12,0,0.01288798195682526044
2018-11-26,Latam,D,MQL,UY,1,1,0,0,14:08:21,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,12,0,0.01288798195682526044
2018-11-26,Latam,D,MQL,ES,1,1,0,0,13:01:42,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,256,0,0.04582393584648981491
2018-11-26,Latam,D,MQL,AR,2,2,0,0,11:35:23,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,860,12,0.10657369695067042290
2018-11-26,Latam,D,MQL,ES,1,1,0,0,13:01:42,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,256,0,0.04582393584648981491
2018-11-26,Latam,D,HR,AR,1,1,0,0,07:06:04,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,32,8,0.01288798195682526044
2018-11-26,Latam,D,HR,AR,1,1,0,0,07:06:04,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,32,8,0.01288798195682526044
2018-11-26,Latam,D,HR,AR,1,1,0,0,07:06:04,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,32,8,0.01288798195682526044
2018-11-26,Latam,D,MQL,CO,7,7,1,0,14:21:33,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.14285714285714285714,0.00000000000000000000,1648,72,0.20422494485430797318
2018-11-26,Latam,D,MQL,CO,7,7,1,0,14:21:33,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.14285714285714285714,0.00000000000000000000,1648,72,0.20422494485430797318
2018-11-26,Latam,D,MQL,CO,7,7,1,0,14:21:33,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.14285714285714285714,0.00000000000000000000,1648,72,0.20422494485430797318
2018-11-26,Latam,D,HR,AR,1,1,0,0,07:06:04,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,32,8,0.01288798195682526044
2018-11-26,Latam,D,MQL,ES,1,1,0,0,13:01:42,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,256,0,0.04582393584648981491
2018-11-26,Latam,D,HR,CO,1,1,0,0,13:42:17,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,32,8,0.01472912223637172622
2018-11-26,Latam,D,HR,CO,1,1,0,0,13:42:17,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,32,8,0.01472912223637172622
2018-11-26,Latam,D,HR,CO,1,1,0,0,13:42:17,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,32,8,0.01472912223637172622
2018-11-26,Latam,D,HR,CO,1,1,0,0,13:42:17,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,32,8,0.01472912223637172622
2018-11-26,Partners,A,MQL,Unknown,1,1,0,0,08:35:13,16.2333333333333333,0.66666666666666666667,0.26666666666666666667,0.00000000000000000000,,80,0,0.09815549466279497765
2018-11-26,Partners,A,MQL,BR,5,5,0,0,15:36:55,16.2333333333333333,0.66666666666666666667,0.26666666666666666667,0.00000000000000000000,,436,24,0.22027247772856637632
2018-11-26,Partners,A,MQL,BR,5,5,0,0,15:36:55,30.0666666666666667,5.2333333333333333,2.7000000000000000,0.00000000000000000000,,436,24,0.22027247772856637632
2018-11-26,Partners,A,MQL,BR,5,5,0,0,15:36:55,1.9666666666666667,0.36666666666666666667,0.10000000000000000000,0.00000000000000000000,,436,24,0.22027247772856637632
2018-11-26,Partners,A,MQL,BR,5,5,0,0,15:36:55,68.1666666666666667,21.2000000000000000,7.8000000000000000,0.00000000000000000000,,436,24,0.22027247772856637632
2018-11-26,Partners,A,MQL,Unknown,1,1,0,0,08:35:13,30.0666666666666667,5.2333333333333333,2.7000000000000000,0.00000000000000000000,,80,0,0.09815549466279497765
2018-11-26,Partners,A,MQL,Unknown,1,1,0,0,08:35:13,1.9666666666666667,0.36666666666666666667,0.10000000000000000000,0.00000000000000000000,,80,0,0.09815549466279497765
2018-11-26,Partners,A,MQL,Unknown,1,1,0,0,08:35:13,68.1666666666666667,21.2000000000000000,7.8000000000000000,0.00000000000000000000,,80,0,0.09815549466279497765
2018-11-26,Partners,B,MQL,BR,5,5,0,0,13:21:36,21.6333333333333333,0.80000000000000000000,0.30000000000000000000,0.00000000000000000000,,952,32,0.25558419243986254296
2018-11-26,Partners,B,MQL,BR,5,5,0,0,13:21:36,40.1000000000000000,6.2666666666666667,3.2333333333333333,0.00000000000000000000,,952,32,0.25558419243986254296
2018-11-26,Partners,B,MQL,BR,5,5,0,0,13:21:36,2.6000000000000000,0.43333333333333333333,0.13333333333333333333,0.00000000000000000000,,952,32,0.25558419243986254296
2018-11-26,Partners,B,MQL,BR,5,5,0,0,13:21:36,90.8666666666666667,25.4333333333333333,9.3666666666666667,0.00000000000000000000,,952,32,0.25558419243986254296
2018-11-26,Partners,C,MQL,BR,1,1,0,0,13:46:45,27.0333333333333333,1.0666666666666667,0.40000000000000000000,0.00000000000000000000,,696,4,0.14350515463917525773
2018-11-26,Partners,C,MQL,Unknown,1,1,0,0,06:02:11,27.0333333333333333,1.0666666666666667,0.40000000000000000000,0.00000000000000000000,,124,0,0.07101947308132875143
2018-11-26,Partners,C,MQL,Unknown,1,1,0,0,06:02:11,3.2666666666666667,0.60000000000000000000,0.16666666666666666667,0.00000000000000000000,,124,0,0.07101947308132875143
2018-11-26,Partners,C,MQL,BR,1,1,0,0,13:46:45,50.1000000000000000,8.3333333333333333,4.3000000000000000,0.00000000000000000000,,696,4,0.14350515463917525773
2018-11-26,Partners,C,MQL,Unknown,1,1,0,0,06:02:11,113.6000000000000000,33.9333333333333333,12.5000000000000000,0.00000000000000000000,,124,0,0.07101947308132875143
2018-11-26,Partners,C,MQL,BR,1,1,0,0,13:46:45,3.2666666666666667,0.60000000000000000000,0.16666666666666666667,0.00000000000000000000,,696,4,0.14350515463917525773
2018-11-26,Partners,C,MQL,BR,1,1,0,0,13:46:45,113.6000000000000000,33.9333333333333333,12.5000000000000000,0.00000000000000000000,,696,4,0.14350515463917525773
2018-11-26,Partners,C,MQL,Unknown,1,1,0,0,06:02:11,50.1000000000000000,8.3333333333333333,4.3000000000000000,0.00000000000000000000,,124,0,0.07101947308132875143
2018-11-26,Partners,D,MQL,Unknown,1,1,0,0,16:19:49,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,216,0,0.06959510256685640639
2018-11-26,Partners,D,MQL,BR,17,17,0,0,15:15:31,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,2108,12,0.26122948043257354822
2018-11-26,Partners,D,MQL,BR,17,17,0,0,15:15:31,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,2108,12,0.26122948043257354822
2018-11-26,Partners,D,MQL,BR,17,17,0,0,15:15:31,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,2108,12,0.26122948043257354822
2018-11-26,Partners,D,MQL,BR,17,17,0,0,15:15:31,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,2108,12,0.26122948043257354822
2018-11-26,Partners,D,MQL,Unknown,1,1,0,0,16:19:49,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,216,0,0.06959510256685640639
2018-11-26,Partners,D,MQL,Unknown,1,1,0,0,16:19:49,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,216,0,0.06959510256685640639
2018-11-26,Partners,D,MQL,Unknown,1,1,0,0,16:19:49,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,216,0,0.06959510256685640639
2018-11-26,Portugal,C,MQL,Unknown,1,1,0,0,08:03:48,113.6000000000000000,33.9333333333333333,12.5000000000000000,0.00000000000000000000,,48,0,0.04948453608247422680
2018-11-26,Portugal,C,MQL,Unknown,1,1,0,0,08:03:48,50.1000000000000000,8.3333333333333333,4.3000000000000000,0.00000000000000000000,,48,0,0.04948453608247422680
2018-11-26,Portugal,C,MQL,Unknown,1,1,0,0,08:03:48,3.2666666666666667,0.60000000000000000000,0.16666666666666666667,0.00000000000000000000,,48,0,0.04948453608247422680
2018-11-26,Portugal,C,MQL,Unknown,1,1,0,0,08:03:48,27.0333333333333333,1.0666666666666667,0.40000000000000000000,0.00000000000000000000,,48,0,0.04948453608247422680
2018-11-26,Portugal,D,HR,Unknown,1,1,0,0,05:02:19,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-26,Portugal,D,HR,Unknown,1,1,0,0,05:02:19,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-26,Portugal,D,MQL,Unknown,2,2,0,0,09:44:46,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,208,0,0.03723194787527297461
2018-11-26,Portugal,D,MQL,Unknown,2,2,0,0,09:44:46,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,208,0,0.03723194787527297461
2018-11-26,Portugal,D,MQL,Unknown,2,2,0,0,09:44:46,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,208,0,0.03723194787527297461
2018-11-26,Portugal,D,MQL,Unknown,2,2,0,0,09:44:46,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,208,0,0.03723194787527297461
2018-11-26,Portugal,D,HR,Unknown,1,1,0,0,05:02:19,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-26,Portugal,D,HR,Unknown,1,1,0,0,05:02:19,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-27,Brasil,A,MQL,US,1,1,1,0,05:18:11,30.0666666666666667,5.2333333333333333,2.7000000000000000,1.00000000000000000000,0.00000000000000000000,36,28,0.04416997259825773994
2018-11-27,Brasil,A,MQL,US,1,1,1,0,05:18:11,16.2333333333333333,0.66666666666666666667,0.26666666666666666667,1.00000000000000000000,0.00000000000000000000,36,28,0.04416997259825773994
2018-11-27,Brasil,A,MQL,Unknown,4,4,1,0,12:28:39,16.2333333333333333,0.66666666666666666667,0.26666666666666666667,0.25000000000000000000,0.00000000000000000000,172,44,0.08689648203970967139
2018-11-27,Brasil,A,MQL,Unknown,4,4,1,0,12:28:39,68.1666666666666667,21.2000000000000000,7.8000000000000000,0.25000000000000000000,0.00000000000000000000,172,44,0.08689648203970967139
2018-11-27,Brasil,A,MQL,Unknown,4,4,1,0,12:28:39,30.0666666666666667,5.2333333333333333,2.7000000000000000,0.25000000000000000000,0.00000000000000000000,172,44,0.08689648203970967139
2018-11-27,Brasil,A,MQL,US,1,1,1,0,05:18:11,1.9666666666666667,0.36666666666666666667,0.10000000000000000000,1.00000000000000000000,0.00000000000000000000,36,28,0.04416997259825773994
2018-11-27,Brasil,A,MQL,BR,90,90,40,16,21:23:27,30.0666666666666667,5.2333333333333333,2.7000000000000000,0.44444444444444444444,0.40000000000000000000,3000,1420,0.95428953144384006053
2018-11-27,Brasil,A,MQL,BR,90,90,40,16,21:23:27,16.2333333333333333,0.66666666666666666667,0.26666666666666666667,0.44444444444444444444,0.40000000000000000000,3000,1420,0.95428953144384006053
